"","diameter","crown_cover","tree_density","ba_ha","palmer_drought_sensitive_index","climate_water_deficit","precipitation_accumulation","min_temperature","max_temperature","wind_speed_at_10m","slope.map_nepal","elevation_nepal","aspect","soil_moisture","soil_depth","penetration_depth","organic_layer_type","organic_layer_thickness","dia_growth_cm_yr"
"1193",30,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.02
"1194",40.7,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.28
"1195",61,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.4
"1196",33.9,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.54
"1197",72.4,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.64
"1198",59.8,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.5
"1199",50.5,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.08
"1200",40,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.58
"1201",57.2,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.42
"1202",62.3,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.36
"1203",42,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.08
"1204",65.4,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.22
"1205",44.4,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.46
"1206",44.2,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.18
"1207",46.8,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.1
"1208",46.1,95,214.92,45.6688564853637,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,5,18,1,1,0.24
"1209",35.4,64,384.21,17.3323576315643,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,4,28,0,1,0.28
"1210",64,64,384.21,17.3323576315643,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,4,28,0,1,0.42
"1211",42.1,64,384.21,17.3323576315643,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,4,28,0,1,0.6
"1212",36.4,64,384.21,17.3323576315643,-260.6,1140.2,57.33333333,197.0333333,338.6,160.4333333,0.91228,163,1,435.9333333,4,28,0,1,0.2
"1213",30.5,60,407.2024,16.2007056394801,-119.4333333,845.5333333,73.03333333,162.5333333,295.1333333,160.7666667,16.2591,690,0,382.6666667,NA,NA,NA,NA,0.22
"1214",30.8,60,407.2024,16.2007056394801,-119.4333333,845.5333333,73.03333333,162.5333333,295.1333333,160.7666667,16.2591,690,0,382.6666667,NA,NA,NA,NA,0.08
"1215",36,60,407.2024,16.2007056394801,-119.4333333,845.5333333,73.03333333,162.5333333,295.1333333,160.7666667,16.2591,690,0,382.6666667,NA,NA,NA,NA,0.18
"1216",30,60,407.2024,16.2007056394801,-119.4333333,845.5333333,73.03333333,162.5333333,295.1333333,160.7666667,16.2591,690,0,382.6666667,NA,NA,NA,NA,0.12
"1217",32.2,60,407.2024,16.2007056394801,-119.4333333,845.5333333,73.03333333,162.5333333,295.1333333,160.7666667,16.2591,690,0,382.6666667,NA,NA,NA,NA,0.22
"1218",56,64,639.08,19.3062839994598,-103.76,867.56,77.28,164.04,295.76,163.4,16.2591,690,0,404.52,3,4,0,0,0.04
"1219",52.3,80,148.58,14.7852456341322,-119.4333333,845.5333333,73.03333333,162.5333333,295.1333333,160.7666667,16.2591,690,0,382.6666667,3,17,0,0,0.26
"1220",41.1,66,122.05,14.3527147232936,-119.4333333,845.5333333,73.03333333,162.5333333,295.1333333,160.7666667,16.2591,690,0,382.6666667,4,23,0,0,0.1
"1221",55.5,68,1086.72,20.3243769776116,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,13,0,0,0.32
"1222",16.2,68,1086.72,20.3243769776116,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,13,0,0,0.38
"1223",65.4,68,1086.72,20.3243769776116,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,13,0,0,0.24
"1224",37.5,68,1086.72,20.3243769776116,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,13,0,0,0.46
"1225",40.1,68,1086.72,20.3243769776116,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,13,0,0,0.26
"1226",50.3,68,1086.72,20.3243769776116,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,13,0,0,0.48
"1227",30.1,68,1086.72,20.3243769776116,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,13,0,0,0.12
"1228",33.8,68,1086.72,20.3243769776116,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,13,0,0,0.1
"1229",37.2,68,1086.72,20.3243769776116,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,13,0,0,0.02
"1230",25.4,62,284.32,15.476296335187,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,20,0,0,0.06
"1231",40.3,62,284.32,15.476296335187,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,20,0,0,0.36
"1232",25.7,62,284.32,15.476296335187,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,20,0,0,0.12
"1233",33.8,62,284.32,15.476296335187,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,20,0,0,0.66
"1234",147.5,62,539.62,27.7699570094287,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,16,0,0,0.86
"1235",48.8,62,539.62,27.7699570094287,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,2.0056,244,1,304,4,16,0,0,0.5
"1236",37.8,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.3
"1237",36.6,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.2
"1238",24.8,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.46
"1239",35.8,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.3
"1240",38.8,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.04
"1241",31.2,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.32
"1242",30.7,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.26
"1243",39.4,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.32
"1244",47.3,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.36
"1245",28.5,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.26
"1246",18.7,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.04
"1247",40.1,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.18
"1248",26.3,52,916.73,17.6904081978424,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,5,19,0,0,0.38
"1249",34.1,68,507.16,20.8164895675723,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,19,0,0,0.4
"1250",49.9,68,507.16,20.8164895675723,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,19,0,0,0.28
"1251",44.4,68,507.16,20.8164895675723,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,19,0,0,0.32
"1252",33,68,507.16,20.8164895675723,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,19,0,0,0.04
"1253",24.5,68,507.16,20.8164895675723,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,19,0,0,0.2
"1254",39.4,68,507.16,20.8164895675723,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,19,0,0,0.24
"1255",45.6,68,507.16,20.8164895675723,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,19,0,0,0.28
"1256",32.6,68,507.16,20.8164895675723,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,19,0,0,0.2
"1257",33.5,68,507.16,20.8164895675723,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,19,0,0,0.14
"1258",28.8,68,507.16,20.8164895675723,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,19,0,0,0.18
"1259",28.5,68,593.57,20.825324652884,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,9,0,0,0.52
"1260",46.5,68,593.57,20.825324652884,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,9,0,0,0.5
"1261",29.8,68,593.57,20.825324652884,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,9,0,0,0.42
"1262",31,68,593.57,20.825324652884,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,9,0,0,0.48
"1263",36.8,68,593.57,20.825324652884,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,9,0,0,0.38
"1264",37.4,68,593.57,20.825324652884,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,9,0,0,0.52
"1265",26.7,68,593.57,20.825324652884,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,9,0,0,0.26
"1266",40.8,68,593.57,20.825324652884,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,9,0,0,0.64
"1267",53.8,68,593.57,20.825324652884,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,9,0,0,0.04
"1268",28.5,68,593.57,20.825324652884,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,9,0,0,0.42
"1269",51.4,68,593.57,20.825324652884,-212.8,1079.233333,55.16666667,189.2,328.5,157.3,1.65726,275,1,304,4,9,0,0,0.32
"1270",65.5,91,852.17,16.2741650663309,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,20,0,0,0.32
"1271",43.8,91,852.17,16.2741650663309,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,20,0,0,0.22
"1272",5.8,91,852.17,16.2741650663309,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,20,0,0,0.26
"1273",49.3,77,207.38,12.9232430519762,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,14,0,0,0.08
"1274",46.5,77,207.38,12.9232430519762,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,14,0,0,0.12
"1275",46,77,207.38,12.9232430519762,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,14,0,0,0.2
"1276",31.5,46,402.78,10.2498525073022,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,3,5,0,0,0.3
"1277",30,46,402.78,10.2498525073022,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,3,5,0,0,0.1
"1278",31.3,46,402.78,10.2498525073022,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,3,5,0,0,0.24
"1279",37.4,46,402.78,10.2498525073022,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,3,5,0,0,0.26
"1280",11.3,50,456.29,10.9333921786851,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,3,16,0,0,0.26
"1281",11.5,50,456.29,10.9333921786851,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,3,16,0,0,0.06
"1282",16.9,50,456.29,10.9333921786851,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,3,16,0,0,0.42
"1283",13.9,50,456.29,10.9333921786851,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,3,16,0,0,0.36
"1284",42.2,50,456.29,10.9333921786851,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,3,16,0,0,0.24
"1285",12.5,50,456.29,10.9333921786851,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,3,16,0,0,0.1
"1286",12.4,50,456.29,10.9333921786851,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,3,16,0,0,0.2
"1287",39.3,75,404.55,14.7345518819102,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,19,0,1,0.14
"1288",28.1,75,404.55,14.7345518819102,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,19,0,1,0.04
"1289",37.8,75,404.55,14.7345518819102,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,19,0,1,0.28
"1290",37.1,75,404.55,14.7345518819102,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,19,0,1,0.2
"1291",20.3,75,404.55,14.7345518819102,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,19,0,1,1.86
"1292",29,75,404.55,14.7345518819102,-187.3333333,942,66.16666667,167.5333333,303.8333333,160,4.05262,625,0,307.2,4,19,0,1,0.12
"1293",38.2,53,524.35,11.513587094131,-204.1333333,959.4,64.66666667,164.5333333,299.6666667,160.6,6.35074,671,1,341.0666667,4,14,1,3,0.16
"1294",34.5,42,244.95,6.69939932770016,-204.1333333,959.4,64.66666667,164.5333333,299.6666667,160.6,6.35074,671,1,341.0666667,4,16,1,3,0.22
"1295",48.6,65,181.06,7.80458550874411,-204.1333333,959.4,64.66666667,164.5333333,299.6666667,160.6,11.64789,702,1,341.0666667,4,20,1,3,0.26
"1296",30,65,181.06,7.80458550874411,-204.1333333,959.4,64.66666667,164.5333333,299.6666667,160.6,11.64789,702,1,341.0666667,4,20,1,3,0.24
"1297",11.3,72,622.08,13.1182486194883,-227.2666667,1068.433333,56.46666667,183.4666667,320.1666667,159.8666667,17.44107,625,1,295.9666667,4,10,1,3,0.22
"1298",31.1,72,622.08,13.1182486194883,-227.2666667,1068.433333,56.46666667,183.4666667,320.1666667,159.8666667,17.44107,625,1,295.9666667,4,10,1,3,0.2
"1299",42.1,72,622.08,13.1182486194883,-227.2666667,1068.433333,56.46666667,183.4666667,320.1666667,159.8666667,17.44107,625,1,295.9666667,4,10,1,3,0.4
"1300",24.4,72,622.08,13.1182486194883,-227.2666667,1068.433333,56.46666667,183.4666667,320.1666667,159.8666667,17.44107,625,1,295.9666667,4,10,1,3,0.3
"1301",12.1,75,482.61,18.0864329066923,-227.2666667,1068.433333,56.46666667,183.4666667,320.1666667,159.8666667,17.44107,625,1,295.9666667,NA,NA,NA,NA,0.02
"1302",25.5,75,482.61,18.0864329066923,-227.2666667,1068.433333,56.46666667,183.4666667,320.1666667,159.8666667,17.44107,625,1,295.9666667,NA,NA,NA,NA,0.1
"1303",11.1,75,482.61,18.0864329066923,-227.2666667,1068.433333,56.46666667,183.4666667,320.1666667,159.8666667,17.44107,625,1,295.9666667,NA,NA,NA,NA,0.16
"1304",17.9,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.2
"1305",16,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.04
"1306",11.4,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.03
"1307",14.7,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.1
"1308",20.8,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.11
"1309",13,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.06
"1310",25.5,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.01
"1311",13.6,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.11
"1312",20.1,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.17
"1313",8.6,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.04
"1314",20.4,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.24
"1315",19.2,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.41
"1316",25.9,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.41
"1317",23.8,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.47
"1318",33.9,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.19
"1319",17.2,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.41
"1320",23,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.69
"1321",12.6,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.19
"1322",28.4,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.19
"1323",10.7,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.1
"1324",19.3,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.21
"1325",25.6,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.3
"1326",32.3,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.31
"1327",20.5,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.33
"1328",19.6,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.17
"1329",20.5,72,1180.07,24.7401947263208,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,24,1,3,0.27
"1330",11.2,25,669.36,8.12551118348428,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,18,1,3,0.26
"1331",11.1,25,669.36,8.12551118348428,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,18,1,3,0.16
"1332",8.5,25,669.36,8.12551118348428,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,18,1,3,0.26
"1333",10.2,25,669.36,8.12551118348428,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,18,1,3,0.01
"1334",19.8,25,669.36,8.12551118348428,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,18,1,3,0.36
"1335",24.7,25,669.36,8.12551118348428,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,18,1,3,0.27
"1336",24,25,669.36,8.12551118348428,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,18,1,3,0.49
"1337",23.6,25,669.36,8.12551118348428,-59.975,654.025,85.175,148.4,258.45,153.05,1.82647,1208,0,368.15,4,18,1,3,0.3
"1338",39.5,25,191.03,13.7168738610241,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,9.37021,1156,1,288.2,NA,NA,NA,NA,0.48
"1339",22.8,25,191.03,13.7168738610241,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,9.37021,1156,1,288.2,NA,NA,NA,NA,0.37
"1340",24.5,25,191.03,13.7168738610241,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,9.37021,1156,1,288.2,NA,NA,NA,NA,0.42
"1341",23.4,25,191.03,13.7168738610241,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,9.37021,1156,1,288.2,NA,NA,NA,NA,0.72
"1342",22.1,25,191.03,13.7168738610241,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,9.37021,1156,1,288.2,NA,NA,NA,NA,0.07
"1343",24.8,25,191.03,13.7168738610241,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,9.37021,1156,1,288.2,NA,NA,NA,NA,0.17
"1344",21.5,25,191.03,13.7168738610241,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,9.37021,1156,1,288.2,NA,NA,NA,NA,0.53
"1345",44,25,191.03,13.7168738610241,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,9.37021,1156,1,288.2,NA,NA,NA,NA,0.13
"1346",35.6,25,191.03,13.7168738610241,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,9.37021,1156,1,288.2,NA,NA,NA,NA,0.18
"1347",26.8,25,191.03,13.7168738610241,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,9.37021,1156,1,288.2,NA,NA,NA,NA,0.37
"1348",22.4,21,164.04,5.87170323990765,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,7.19622,1174,1,288.2,NA,NA,NA,NA,1.4
"1349",16.9,21,164.04,5.87170323990765,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,7.19622,1174,1,288.2,NA,NA,NA,NA,0.48
"1350",16.8,21,164.04,5.87170323990765,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,7.19622,1174,1,288.2,NA,NA,NA,NA,0.25
"1351",20.8,21,164.04,5.87170323990765,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,7.19622,1174,1,288.2,NA,NA,NA,NA,0.27
"1352",34.2,20,123.36,3.54486562930215,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,7.19622,1174,1,288.2,NA,NA,NA,NA,0.38
"1353",28.8,20,123.36,3.54486562930215,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,7.19622,1174,1,288.2,NA,NA,NA,NA,0.83
"1354",12,20,123.36,3.54486562930215,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,7.19622,1174,1,288.2,NA,NA,NA,NA,0.2
"1355",10.1,20,123.36,3.54486562930215,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,7.19622,1174,1,288.2,NA,NA,NA,NA,0.1
"1356",35.1,20,123.36,3.54486562930215,-52.97142857,649.3142857,83.62857143,150,279.7428571,141.6285714,7.19622,1174,1,288.2,NA,NA,NA,NA,0.37
"1357",61.3,75,217.99,17.076153949116,-206.8,1010.7,60.6,168.5666667,306.8333333,153.6,1.21381,621,1,292.1666667,4,14,0,0,0.82
"1358",74.3,75,217.99,17.076153949116,-206.8,1010.7,60.6,168.5666667,306.8333333,153.6,1.21381,621,1,292.1666667,4,14,0,0,1.14
"1359",63.9,75,217.99,17.076153949116,-206.8,1010.7,60.6,168.5666667,306.8333333,153.6,1.21381,621,1,292.1666667,4,14,0,0,0.52
"1360",10.4,51,458.04,14.9618060629451,-206.8,1010.7,60.6,168.5666667,306.8333333,153.6,1.12566,645,1,292.1666667,4,19,0,0,0.76
"1361",60.5,51,458.04,14.9618060629451,-206.8,1010.7,60.6,168.5666667,306.8333333,153.6,1.12566,645,1,292.1666667,4,19,0,0,1.14
"1362",36.9,51,458.04,14.9618060629451,-206.8,1010.7,60.6,168.5666667,306.8333333,153.6,1.12566,645,1,292.1666667,4,19,0,0,0.26
"1363",67.1,51,458.04,14.9618060629451,-206.8,1010.7,60.6,168.5666667,306.8333333,153.6,1.12566,645,1,292.1666667,4,19,0,0,0.96
"1364",65,51,458.04,14.9618060629451,-206.8,1010.7,60.6,168.5666667,306.8333333,153.6,1.12566,645,1,292.1666667,4,19,0,0,0.56
"1365",76.8,59,71.64,22.1585213219783,-206.8,1010.7,60.6,168.5666667,306.8333333,153.6,1.26254,627,1,292.1666667,4,9,0,0,0.46
"1366",55.6,59,71.64,22.1585213219783,-206.8,1010.7,60.6,168.5666667,306.8333333,153.6,1.26254,627,1,292.1666667,4,9,0,0,0.28
